ASIN,Product,Category,Price,URL,Reviews URL,Stars,Reviews
‎B074P2H8GL,"RDX Internal RDX Tape Drive for IBM RDX 5.25"" Internal Drive Dock P/N : 46C2332 FRU P/N : 46C2346",Storage,S$75.11,https://www.amazon.sg/Internal-Tape-Drive-5-25-Dock/dp/B074P2H8GL/ref=sr_1_252?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-252,No Reviews,No Review,No Reviews
‎B071ZPDGY6,Tianke 500GB Hard Drive Disk HDD for Xbox 360 Slim Games Console,Storage,S$53.39,https://www.amazon.sg/Tianke-500GB-Drive-Games-Console/dp/B071ZPDGY6/ref=sr_1_253?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-253,https://www.amazon.sg/Tianke-500GB-Drive-Games-Console/product-reviews/B071ZPDGY6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.2,"[""If you're just looking for an internal drive to play 360 games, then this works fine. But if you are trying to play original titles via backwards compatibility, you'll need to flash the proper partitions yourself, which can be a pain to do. If you already have a 2.5in SATA HDD sitting around, just get a chassis, considering you'll need to do the same work anyways."", 'Plug and play, it is a real product.', 'This works well and has little problems only issue is it is not Microsoft made.Why is a third party selling gear for microsoft system.Why cant microsoft own market and offer cheap easy to find parts for game systems.', 'Love the slim fit. Put in Xbox360 we have in our spare bedroom for our grandchildren. Great value for the money.', 'Works great with the Xbox 360 e. Just  plug and play.', 'Great price and easy to install.', 'Quick installation and good performance. Without problems so far.', 'Value', 'Just what my game needed so now we can save our progress']"
‎8541580783,"WD 1TB Black Performance Internal Hard Drive 7200 RPM SATA III 3.5"" HDD",Storage,S$367.67,https://www.amazon.sg/Black-Performance-Internal-Hard-Drive/dp/B071VKGPZ7/ref=sr_1_254?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-254,https://www.amazon.sg/Black-Performance-Internal-Hard-Drive/product-reviews/B071VKGPZ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.9,"['We use only WD hard drives as secondary drives for data. Perfect ... every time!', 'drive was DOA out of the box. do not recommend this seller.', 'works as expected', 'Long time WD hard drive user.', 'My system would not even recognize this drive. First time I tried WD Black - totally unimpressed. No problem with other brands.']"
‎B071JQSWTH,Optiarc Serial-ATA Internal CD DVD Optical Drives Burner AD-5290S (Black) (Bulk),Storage,S$45.00,https://www.amazon.sg/Optiarc-Serial-ATA-Internal-Optical-AD-5290S/dp/B071JQSWTH/ref=sr_1_255?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-255,https://www.amazon.sg/Optiarc-Serial-ATA-Internal-Optical-AD-5290S/product-reviews/B071JQSWTH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.6,"['Added this plug & play DVD/CD writeable optic drive for my ASUS M32 desktop.  Within a matter of 20 minutes, I was recording several songs and played (which when tested in my vehicle).  My Windws CPU found the drive and all was very well.Extra cables and a small a mount of hardware too.  Would refer to a friend or family member.', 'RAS fonctionne très bien', 'Replaced an older DVD/CD rom drive that would not recognize DVD roms or DVD movies.  Tested and the replacement is working as it should.', 'This Optiarc drive works much better than the comparably priced Asus drive I tried before it.  The Asus had issues ripping audio files to mp3 (glitches in the output).  The Optiarc works fine.  Highly recommended, and a great value.', 'great', 'Excellent performance. Well and safely packaged.', 'There was a slight concern: since I was installing this drive in an older computer, I needed to purchase an adapter. The part (CERRXIAN SATA Female to 40 pin Male 3.5 inch IDE Adapter for PC to SATA Hard Drive Interface Adapter) was inexpensive (about $10) and found here on Amazon.After the adapter was in place and the drive installed, the computer did its Plug & Play thing and the new drive worked great. Makes good CDs that play in my older car just fine.The new drive is noticeably quieter and smoother in operation than the ten-year-old one it replaced.', 'Me llego al dia siguiente y ba muy bien la rrecomiendo....', ""These units are terrific. Quiet running, smooth drawer operation, and the ability to over burn on media which has the capacity. Having gone thru too many cheap drives, this one was a splurge.  Time will tell if it's has longevity the other drives were lacking, but for right now, it's a pleasure to use. One warning however, a second unit was bought used thru Amazon. Figured since they were selling it, it would be a good used working unit. That wasn't the case. The oem box had clearly been shipped several time as bits of bar codes from other labels remained. It was doa, and being stone dead was probably why it was returned in the first place. If you don't mind the bother of making returns, and aren't in an immediate need, then take the chance. For myself, the few dollars saved buying used thru Amazon doesn't offset the frustration of making the installation only to remove, repack & return."", 'Prodotto funzionale con ridotta rumorosità.Peccato che non può essere usato in posizione verticale ma solo in posizione orizzontale altrimenti il disco non rimane in sede bloccando la chiusura dello sportello']"
‎B0713R3Y6F,"Seagate ST4000DM004 Barracuda Compute Internal Hard Drive, 3.5"", 4TB",Storage,S$266.00,https://www.amazon.sg/Seagate-ST4000DM004-Barracuda-Compute-Internal/dp/B0713R3Y6F/ref=sr_1_256?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-256,https://www.amazon.sg/Seagate-ST4000DM004-Barracuda-Compute-Internal/product-reviews/B0713R3Y6F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.5,"[""I recently purchased the Seagate BarraCuda Internal Hard Drive HDD and I must say that I am impressed with its performance. The hard drive is easy to install and offers excellent value for money. I have been using this HDD without any bad sectors, and it works perfectly.This Drive is designed to provide reliable and fast performance for your PC, whether you use it for gaming, music, video, photo editing, or any other computing task. It also features Seagate's Multi-Tier Caching Technology, which optimizes data flow and enhances read and write speeds.It uses the latest 6Gb/s interface and runs at 5400 RPM. It has a cache size of 256 MB and a data transfer rate of up to 190 MB/s. The product comes in various capacities, from 1 TB to 8 TB, depending on your storage needs and budget.----- My pros and Cons ------**Pros:**1- The HDD is an affordable storage solution that provides excellent value for money.2- The hard drive is easy to install and use.3- It offers a large storage capacity of up to 8TB.4- The hard drive is highly versatile and can be used for general school purposes, important business files, and overall general media files that we all have.5- It has a data transfer rate of 190 megabytes per second (190MB/s) and a load/unload cycle rate of 300,000.**Cons:**1 - The spindle speed is only 5400 RPM which is a considerably slow speed for external hard drives with this amount of storage and price.----Reasons to consider buying it:-----The Seagate BarraCuda Hard Drive is an excellent choice for anyone looking for an affordable storage solution that provides excellent value for money. It offers a large storage capacity of up to 8TB, making it ideal for storing all your important files, media files, and more. The hard drive is easy to install and use, making it an ideal choice for both novice and experienced users.----Potential reasons to avoid it:----The spindle speed of this Internal Drive is only 5400 RPM which is a considerably slow speed for external hard drives with this amount of storage and price.----Conclusion:----Overall, the Seagate BarraCuda HDD is a reliable and affordable storage solution that provides excellent value for money. It offers a large storage capacity of up to 8TB, making it ideal for storing all your important files, media files, and more. The hard drive is easy to install and use, making it an ideal choice for both novice and experienced users. I would highly recommend this product to anyone looking for an affordable storage solution that provides excellent value for money."", 'Acquistato per archiviazione/salvataggio foto e video. Arrivato nei tempi previsti. Montato su Pc con Windows 7 (obsoleto!) va perfettamente da ormai 12 ore consecutive senza rumore o surriscaldamento. Soddisfatto. Aspettiamo che il prezzo scenda un po e compreremo altri per raggruppare materiale su HD 250-500G e per mettere in sicurezza dati su CD-DVD prima che diventino illeggibili...', 'Eu vivo com um pc com o básico a anos, e agora que tenho a possibilidade de comprar mais um pouco de espaço para não ter que racionalizar cada gigabyte pra poder ter os programas que preciso  quis na hora pular na oportunidadepelo preço e fornecedor desconhecido, eu estava com medo de receber um tijoloe como inicialmente era para 20 dias após a compra pensei, ""eu vou receber u tijolo""mas apenas 3 dias após a compra do produto vejo que ele chegaria no 4 dia, ai sim que eu desisti e me preparei para ter minha faceta caçoada por meus companheiros que são mais habituados a comprar onlinechego em casa e espero pelo entregador que não sobe as escadas e me da raiva, mas o medo do tijolo iminente amentaeu abro, e lá esta um HD de 4 terastive uma jornada de 2 horas pra aprender a por um hd, temo que meu pc pegue fogo mas no fim tudo deu certocompre em promoção vale a pena', ""Bought two 4TB about 5 years ago and both are still going strong and if they die shortly after this review I really wouldn't be too upset as it's lasted more than the average expected lifespan for a HDD, two times. I was looking for the 8TB range and thought I'd leave my review.HDD's aren't really for gaming now days so wouldn't recommend for that, I personally used it in my NAS and I wouldn't say light use so for a storage solution, like holding your steam games or files - it does the job."", 'Fino ad oggi tutto ok,  non so in futuro...', 'Tive um problema com o produto que não funcionou. Entrei em contato com o vendedor que solicitou o envio para verificação, que ao recebê-los constatou que estava com defeito. Me enviaram um novo HD, e este veio ok e funcionou normalmente. O vendedor  teve agilidade em solucionar o problema rapidamente. Valeu pelo atendimento.', ""fonctionne tres bien me permets d'avoir toutes mes sauvegarde sur un unique disque dur"", 'Los discos funcionan correctamente tal cual se espera. Actualmente uno está acostumbrado a mayores velocidades, sin embargo los que saben siempre recomiendan respaldo físico para recuperar la info un sd de chip se quema y se pierde todo en estos existen mayores posibilidades de recuperar tu info.', 'Dd pour usage pro', 'Very happy with the hard drive, great value for the price. Very fast shipping, thank you.']"
‎B071112ZGD,"Hewlett Packard Enterprise 870794-001 Internal Hard Drive 2.5"" 600 GB SAS",Storage,S$466.28,https://www.amazon.sg/Hewlett-Packard-Enterprise-870794-001-Internal/dp/B071112ZGD/ref=sr_1_257?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-257,No Reviews,5.0,No Reviews
‎B06XR3LT6W,"Western Digital(WD) BLUE Deskptop 1TB( 1Terabyte) 3.5""Hard Disk Drive, 5400~7200RPM, SATA3 ( 6.0GB/s), 64MB Cache, IDEAL for PC/Mac/CCTV/NAS/DVR/Raid and SATA Applications, 1YR Warranty (Blue)",Storage,S$62.73,https://www.amazon.sg/Western-Digital-1Terabyte-5400-7200RPM-Applications/dp/B06XR3LT6W/ref=sr_1_258?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-258,https://www.amazon.sg/Western-Digital-1Terabyte-5400-7200RPM-Applications/product-reviews/B06XR3LT6W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.5,"['This is a works or not item. It works.', 'Perfect when you need more ram', 'Old hard drive died and new one replaced with complete restore from backup', 'Good quality unit for the money. Easy to install , because my desktop PC has an available hard drive slot. The only thing I needed to add this extra capacity hard drive was an addition wire and it plug and played perfectly. If you are replacing an existing hard drive , then you should not need any extra hardware.', 'I purchased this drive because my PC is running out of storage and after I installed it it only showed 981 GB of available storage.', 'This is a solid drive and I have purchased several of them.  This vender does a great job of packaging them.  The drive is in its own sealed envelope and then cushioned with custom mounts.  Have had no problems with these.', ""We couldn't get it to work."", ""Installed it in my DVR security system, not a silent drive but does it's job well.the playback speed and video is way faster then the old hard drive. The DVR system took 45 mins to format the old drive, this drive took about 5 seconds..."", 'Its cheap, its easy to instal, and its 1 tb.  Its not super fast.  But it works.  If you want super fast get an ssd to save 30 seconds when you turn on your pc.  Yippy', ""Bought this for my uncle and by the time he got around to putting it in, it was too late to return it. However, straight out of the box, it didn't work. I gave it two stars since it was my uncle's fault we couldn't return it, but even had we gotten a replacement I'd have knocked stars off for having to hassle with it not working in the first place.""]"
‎B01N75V1P9,"Fantom Drives PS4-1TB-KIT 1TB 7200RPM Hard Drive Upgrade Kit for Sony PlayStation 4, PS4 Slim, and PS4 Pro",Storage,S$79.76,https://www.amazon.sg/Fantom-Drives-PS4-1TB-KIT-7200RPM-PlayStation/dp/B01N75V1P9/ref=sr_1_259?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-259,https://www.amazon.sg/Fantom-Drives-PS4-1TB-KIT-7200RPM-PlayStation/product-reviews/B01N75V1P9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.5,"['It work very perfect I love this product it very fast in my ps4 I would buy this product again I used this product to upgrade my ps4', 'Facile à installer. Marché très bien', ""Used for ps4 Pro. Obviously one can't go wrong upgrading to a SSD, great thing to have, good space easy install, the little metal thumbdrive included is nearly useless however, I'd recommend upgrading that to one that has SOME kind of space and doesn't just look nice."", ""Literally takes less than 15 minutes to do. The screw driver included is a little small but works. It's up n running in my ps4. I appreciate that the original hdd can be converted into an external with the cord n accessories this comes with. If I knew about the expansion sooner, would have done this a long time ago."", 'Easy to use. Instructions were clear and concise. Great upgrade.', 'Received very quickly. Was very easy to install and is exactly what I needed to improve the operation of my PS4.', 'I used this to upgrade my PS4 because I kept having that update error. SU-42118-6, or something along those lines. This hard drive is really easy to install! Just follow the directions included, or look up a video on YouTube, and just have some patience and you’re good!', 'Very useful for games that take long to load.', 'Super easy. Great instructions. Took a bit to install but itv worked great.', 'I bought this item for a friend who wanted to install a larger hard drive in his PS4. It works great and it gives him the ability to store more games on the hard drive. Installation was a breeze! Plus this item includes a case so you can use your old hard drive as an external hard drive. Totally worth it!!']"
‎B01MG2XPVM,Seagate Enterprise Performance 15K ST300MP0006 300GB 15000RPM SAS 12.0 GB/S 256MB Enterprise Hard Drive,Storage,S$270.83,https://www.amazon.sg/Seagate-Enterprise-Performance-ST300MP0006-15000RPM/dp/B01MG2XPVM/ref=sr_1_260?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-260,No Reviews,5.0,No Reviews
‎B01LXU9SKT,"iO Data HDLA-OP2BG Replacement Hard Disk for HDL2-AA Series, 2 TB, Japanese Manufacturer",Storage,S$199.01,https://www.amazon.sg/HDLA-OP2BG-Replacement-HDL2-AA-Japanese-Manufacturer/dp/B01LXU9SKT/ref=sr_1_261?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-261,https://www.amazon.sg/HDLA-OP2BG-Replacement-HDL2-AA-Japanese-Manufacturer/product-reviews/B01LXU9SKT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.7,"['nasの交換用HDDとして購入した。現在まで\u3000問題なく動いているので\u3000いい製品なのだろうRAID1で\u3000簡単に交換ができた。', '社内LAN用NASのハードディスクが故障しましたので、交換用に購入して、使用しています。問題は一切無く、動いています。', 'IOdataのHDD交換用として購入しました。現在、正常稼働しています。もう少し安ければありがたいのですが・・・', 'ミラーリングのLANDISKでHDDが故障したので交換用に購入しました。不良のHDDと交換したのですが再構築（リビルド）が完了することなく、結局そのLANDISKそのものが認識されなくなり、新規のLANDISKを購入する事となりました。高価な専用交換用ハードディスクとは・・・疑問に思えます。何が問題だったのだろう・・・。あとは片側のハードディスクからデータを取り出せるか心配です。', '箱の内容物は、ＷＤ製のＧｒｅｅｎ\u3000ＷＤ２０ＥＺＲＸにＩＯＤＡＴＡの型番シールが貼ってあるだけのものでした。ＲＥＤですら無い。特別な仕様変更等の有無は分かりません、商品の説明にはＷＤ製をアピールしていますし、ＩＯやメルコのＮＡＳや外付けドライブであってもＨＤＤ自体は他社製であることは承知の上です、しかしこれを、アイ・オー・データ社だからこそできる安心の品質の「I-O DATA HDL2-AAシリーズ専用交換用ハードディスク」メーカー純正品として販売することに違和感を覚えずにはいられません。箱の中にはこれと保証書と緩衝材のみ。購入前に色々なサイトでＮＡＳのＨＤＤ交換をしている情報を拝見して、アイオーデータに問合せもしました、メーカー純正品でないと保証できませんと言われましたが、その保証にどれ程の意味があるか考えさせられました。']"
‎B01LXGGRWA,"NEW Dell 1.2TB 10K 12GB/s SAS 2.5"" Hard Drive Dell R630 R730 R730XD (Dell WXPCX)",Storage,S$355.00,https://www.amazon.sg/Dell-1-2TB-Drive-R730XD-WXPCX/dp/B01LXGGRWA/ref=sr_1_262?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-262,https://www.amazon.sg/Dell-1-2TB-Drive-R730XD-WXPCX/product-reviews/B01LXGGRWA/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.8,"['Had a great experience with them, the sent a message to us to make sure this is what we wanted due to ammount we were ordering. Shipped fast. Overall great to deal with', 'Worked and was new.', 'Will update review if my second drive is not new. I saw wear marks on the gold strips and was worried but it has only been on for 7 minutes.', 'The HHD is amazing big enough to back up my data server.', ""It's amazing how some sellers misrepresent or do not understand the product they are selling but I purchased two of these initially from eNovativeGear and I got exactly what was promised and they work fantastic in my server. I will be purchasing more to complete by Server RAID configuration. I am using a RocketRAID 3740C and the drives are working fine."", ""The drives looked new when arrived. Went to check the warranty on them through seagate. It said its part of an oem and would have to go through them. Well I'm sure it is a third party seller and there is no warranty with them. I did have a drive go bad and luckily Amazon replaced it. I'm betting if it happens again I won't be so lucky. Will be looking around for actual drives with a warranty in the future.""]"
‎B01L2Z0RYA,"Toshiba Hard Drive - 1.2 TB - Internal - 2.5"" - SAS 12Gb/s - 10500 RPM - Buffer: 128 MB",Storage,S$240.61,https://www.amazon.sg/Toshiba-Hard-Drive-Internal-Buffer/dp/B01L2Z0RYA/ref=sr_1_263?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-263,No Reviews,No Review,No Reviews
‎B01KOV0O9G,Speakman RPG20-1892 Series Repair Group For Se-911-pr,Storage,S$327.79,https://www.amazon.sg/Speakman-RPG20-1892-Repair-Group-Se-911-pr/dp/B01KOV0O9G/ref=sr_1_264?qid=1695821505&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-264,No Reviews,No Review,No Reviews
‎B01KALOV08,Seagate Desktop HDD Hard Drive - Internal (ST1000DM003),Storage,S$49.28,https://www.amazon.sg/Seagate-Desktop-HDD-Hard-Drive/dp/B01KALOV08/ref=sr_1_265?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-265,https://www.amazon.sg/Seagate-Desktop-HDD-Hard-Drive/product-reviews/B01KALOV08/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.4,"['I bought this for my Zosi security system. Installation was quick and easy, and works great! Just as pictured.....', 'I like that it arrived as scheduled.', 'Awesome HDD for its price, it gets formatted to 932GB though so not at 1TB but it’s really awesome. Just don’t drop it on the floor or it’ll break', 'Works great, just what I needed.', 'I bought two inexpensive used drives from the Amazon ""Used"" option. My drives arrived well-packed in several layers of bubble-wrap and a heavy shipping envelope. Not ideal, but good enough for the purpose. I have since reformatted them and am using one right now as my interim main drive on a Linux box. The other drive has been formatted with NTFS (Windows 10) for use as an offline backup drive. Both drives are working well in their new functions. As these are ex-7200 RPM Apple-branded drives, I had to use a partition editor to thoroughly wipe the previous partitions to allow the one to be readable by Windows and prevent the second drive from interfering with my Linux installation process. As-shipped, they are not readable by Windows. This may be the source of complaints by some of the other reviewers. YMMV, but my drives are both working well and you can’t touch the price. I have since bought two more.', 'Podem comprar sem medo, produto original, lacrado, 100%. Recomendo!', 'Very good', 'Advertised as being a ""new"" drive which is technically correct in that it is still in it\'s original box, but it\'s old inventory and the one I received was manufactured 4 years ago, had 20 power on cycles and 2 hours run time. The power on and run time was academic, virtually nothing in the grand scheme of things, but a 4 year old drive? Granted, it was cheap, but I\'d rather know upfront WHY it\'s cheap and make up my own mind as to whether or not it\'s a deal breaker.', 'Mechanical HDDs are getting harder to find. This is a good HDD for the money.', 'òtimo, facil instalação e muito armazenamento']"
‎ST500DM009,Seagate BarraCuda Internal Hard Drive 500GB SATA 6Gb/s 32MB Cache 3.5-Inch (ST500DM009),Storage,S$200.00,https://www.amazon.sg/Seagate-BarraCuda-Internal-3-5-Inch-ST500DM009/dp/B01IEKG3TY/ref=sr_1_266?qid=1695821508&refinements=p_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A4000-60000&rnid=6450031051&s=electronics&sr=1-266,https://www.amazon.sg/Seagate-BarraCuda-Internal-3-5-Inch-ST500DM009/product-reviews/B01IEKG3TY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.5,"[""Les câbles de connexion ne sont pas fournis, ce qui est habituel avec ce genre de produit, mais ça devrait au moins être signalé (surtout pour l'alimentation)"", 'Je suis très satisfait de ce disque dur ,il a combler mes attente sur le pc ou je l ai installé', 'Backup drive on a legacy computer. The drive behaves as it should.', 'Adquirí este disco duro de baja capacidad para sustituir a uno IDE/PATA de la misma capacidad como disco externo, ya que no encontraba un gabinete NUEVO (no usado) para seguirlo utilizando (el gabinete en el cual se encontraba manifestó una falla que era la antesala de que terminara dañando el contenido del disco IDE/PATA). Es mucho más sencillo encontrar un gabinete para un disco SATA. Ya que es para una Mac, la inicialización del disco fue, como siempre lo ha sido en esa plataforma, extremadamente sencilla. Igualmente lo fue el clonado del contenido del disco IDE/PATA hacia él (el disco IDE/PATA estaba particionado para diferentes propósitos). Ahora ya llevo un par de semanas utilizando este disco Seagate como disco de arranque de la Mac y todo ha sido excelente (al menos no me sucedió aquello de que llegara DOA). La garantía que ofrece Seagate es de dos años, garantías que nunca he necesitado en discos Seagate (bueno, por lo general trato de utilizar los modelos más confiables de ellos). Si no lo olvido, quizá en al menos unos seis meses podré venir a ampliar mi experiencia con este disco (desde el punto de vista puramente técnico). Mientras, imposible hacer cualquier previsión a futuro, ya sea para bien o para mal. Detalle: el gabinete donde está instalado utiliza un chip Oxford para los puertos Firewire, que son los que requiero (el modelo de Mac en el cual se usa requiere ésto para que lo reconozca como disco de arranque); otros chips -como el muy extendido Prolific- acostumbran dañar irremediablemente los discos duros.', 'Mit der Platte habe ich aus meinen PC wieder zu einer flotten Biene gemacht. Die alte Platte nuddelte ewig bis was passierte. Höchste Zeit zur Erneuerung.Schnelle Lieferung! Top', ""Questa linea di HDD denominata BARRACUDA, e prodotta dalla ben nota casa californiana SEAGATE, è dotata di tecnologia MTC, che migliorando il flusso dei dati con strati intelligenti di tecnologie NAND Flash, DRAM e cache del supporto, fa ottenere tempi di caricamento e applicativi più rapidi, oltre che prestazioni di lettura e scrittura migliorate. A voi la scelta della quantità di GB di archiviazione. A volte, anche qui su AMAZON, i prezzi potrebbero risultare un po' altini, ma la tecnologia (a portata di mano) va pagata, ed i produttori lo sanno molto bene. Peraltro è un prodotto davvero ottimo."", ""Don't get me wrong I love that Seagate barracuda hard drive as I open the box I know it was cool but when I tried it out ony Toshiba satelite c655 laptop I realized I ordered the wrong size and that's is when it is impossible to get it in the Sata 2 or 3 port on the motherboard but either way just by reading the ads and alot of info about it it was a very powerful hhd and one of the best on the Seagate gaming internal drive out there but I didn't know it's for desktop PC's not laptops that is why a 2.5 is alot more fitting for a laptop than a 3.5 on desktop"", ""This is a great alternative to store your games if you can't afford an ssd! I would not recommend using it as a boot drive because it is a hard drive."", 'Excepto porque sí que hace un poquillo de ruido, Barracuda nunca falla con sus HDDs, van de maravilla y son muy duraderos.', 'I bought this hard drive used/renewed for a whopping $9. My computer building skills were a bit rusty and I forgot to first format the drive so that it would be visible to Windows. Once I did, it worked great. As if new. I did contact the seller hoping for tech support but never heard from them. Granted, we are in a pandemic and it was me being dumb. Still, might have been nice to hear from them. Not necessary now. Procrastination for the win!']"
