ASIN,Product,Category,Price,URL,Reviews URL,Stars,Reviews
‎B083VMSRJJ,Crucial Ballistix RGB 3600 MHz DDR4 DRAM Desktop Gaming Memory Kit 32GB (16GBx2) CL16 BL2K16G36C16U4RL (RED),RAM,S$329.00,https://www.amazon.sg/Crucial-Ballistix-Desktop-Gaming-BL2K16G36C16U4RL/dp/B083VMSRJJ/ref=sr_1_116?qid=1695792141&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-116,https://www.amazon.sg/Crucial-Ballistix-Desktop-Gaming-BL2K16G36C16U4RL/product-reviews/B083VMSRJJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.8,"[""I'm not a overclocker but looking to upgrade current Balistix 16GB to 32GB since the mini ITX board has only 2 DIMM slots. Working fine and detect the right CL16 latency @ 3600MHz."", ""The media could not be loaded.\n                \n\n\n\n\xa0First off-I am able to run my Ryzen 2700x on an X370 Mb at 3600mhz....which shouldn't work. Previously, with Samsung B-die I was limited to 3200mhz. My machine would run 3400mhz with the B-die but was not stable. I have not fully tested the stability of these at 3600 yet but so far after Cinebench a few times and 3dmark...no crashes and no errors.Likes:This Micron memory is extremely friendly to Ryzen cpuI love the low profile heatsink that includes RBG...they are the same height as Ballistix non-rbg memory.I've just been running the RBG in asynchronous mode so far but I like it that way and the colors are sharp and not muted or muddled; they look really good.32GB  for 2 sticks of  16 GB each.Dislikes:??? Nothing so far.Other:Amazon lost the first package so it was never delivered. It was supposed to be a 1 day delivery. The second order was two days and that's fine, at least it got here.I can't say enough about these Micron modules. I had 16GB DDR4 36000 Trident Z modules that would not run this speed on my system at all. I am shocked that the Ballistix are able to do so. My limitation right now is the motherboard, but I'd love to upgrade the MB and see how far I could overclock these babies. Your mileage may vary, but for me and my Ryzen system, this memory is the best!"", 'XMP 2.0 instantly registers correctly on an MSI X470 Gaming Carbon Pro with a Ryzen 7 3700X.I used DRAM CALCULATOR and tweaked the timing tighter to 16-16-16-36  (CL-RCD-RP-RAS) on 1.3V and these are the best performing DRAM modules I have ever owned - HANDS DOWN.They are at least as good (if not better) than Samsung B-die and are high quality Micron released in week 20 of 2020 and can keep up with any Ryzen 7/9  on any X470/X570/B550/B450 platform.Temps stay really low.  Great quality heat sinks, and Crucial has an app that will turn on any color of the rainbow.  I use their app to turn off the RGB completely (which is what you will need to install if you want to turn off the RGB).  I did not use the RGB.  It come on pulsating by default.This is the most reliable DDR4 3600 DRAM you can get for the price as of Fall/2020.  The reason it is out of stock all the time is because it does exactly what it says it will do and is rock steady DRAM at the advertised speeds.  Very easy to O/C this dram, but recommend at least the X470/X570/B550 VRMs for O/C.FAST! on the Ryzen 3700X @ 4.3Ghz', ""Bien que certains recherchent du rouge en priorité, je dois admettre que ce n'est pas quelque chose qui m'importe, étant donné que mon pc est fermé.Le produit est de bonne facture et je n'ai aucune instabilité, donc si vous voyez qu'une couleur est moins chère que les autres, n'hésitez pas!"", ""Gigabyte AORUS compatibility list has these listed as a dual rank sticks. That does not seem to be the case based on CPUZ readings. Although it does seems to hit the other numbers with XMP turned on. I downloaded the software to manage the colors, and it doesn't work. Tried managing the colors with the software from Gigabyte as well, but nothing changed. So, not sure what is happening there. Looks like there may be an error log file suggesting the MoBo is not compatible. That seems odd considering is says it is compatible with the Gigabyte AORUS and I run the 570X Ultra. Want just a solid color. So, lots of money for some sticks that seem to not be what expected. Not the fault of this listing for the rank issue, but so far not thrilled with the support software for these sticks on top of it. Just letting you Gigabyte folks know there could be issues."", 'mein lieblings RAM für Ryzen, leider wird er immer teurer', 'Worked great with my Ryzen 5800x and previously, my 3700x. Ram runs at advertised XMP profile with zero issues. Head spreaders seem to work well as the ram runs cooler than my previous set (Corsair Vengeance RGB pro).Downside? RGB isnt as pretty as corsair, and my Asus Aura sync on my Crosshair Dark Hero motherboard will not recognize it. So i have to use Gigabyte RGB software to control the ram.', 'Replaced my 16GB 3000 MHz set with this, and it worked straight out of the box with XMP on my MSI B450-A PRO mobo on AGESA 1.2.0.5 with a 5800X. I wish the RGB lights would be synced by itself, but SignalRGB fixed that for me.Can confirm these are dual rank as well.', ""I think I should bring this to the attention of everyone. These modules (2x16) are now single rank modules. You can tell when you get the package - it says M8FB1 which means its the Micron Rev B dies and not the Micron Rev E dies. Therefore Micron has effectively transitioned to making their 16gb modules as single rank and moved away from the Dual Rank that most of us are seeking. I ordered 3 of these sets - one from the actual Crucial website and 2 from amazon; all 3 are the single rank Rev B dies. I'm going to return all 3 and get the dual rank Gskillz Ripjaw V. Shame, I would have loved to have the Micron Rams in the my system....."", ""I'm satisfied. Overclocking is applied more than XMP settings. This is a good 32GB DRAM that can be purchased under $200.One unfortunate thing is that I'm curious about the difference in yield between Micron E-Die and B-Die. I got a B-die.""]"
‎B07CW6BQWM,"Kingston KVR26S19S6/4 2666MHz DDR4 Non-ECC CL19 Unbuffered SODIMM Value RAM, 1RX16",RAM,S$814.00,https://www.amazon.sg/Kingston-KVR26S19S6-2666MHz-Non-ECC-Unbuffered/dp/B07CW6BQWM/ref=sr_1_117?qid=1695792141&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-117,https://www.amazon.sg/Kingston-KVR26S19S6-2666MHz-Non-ECC-Unbuffered/product-reviews/B07CW6BQWM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.6,"['I wanted to upgrade the memory on the Synology DS920+ as it had 4GB and crashed due to running out of memory (I was running some containers). I was considering going for a 16GB ram module but since the 920+ is used for business purposes, I decided to be conservative and went for a 4GB ram module instead.The actual upgrade was simple, just had to remove 3 of the HDD and slot this into the empty memory slot, power it up and it works straight off the bat.', 'Utilicé mi producto para mi laptop, funcionó al 100 excelente servicio y rapidez', 'Funcionó a la perfección, debí comprarlo antes', 'Produto chegou em perfeito estado e antes do prazo. Gostei demais!', 'WIN11で８GBで使用していましたが、WIN11ではやはり８GBでは心もとないので８GB増量してデュアルモードで１６GBにしました。これでもUSB-DACで音楽を流しながらネットサーフィンをすれば使用率50パーセントを超える時がありますのでWIN11では最低１６GB出来れば３２GBぐらいあったほうがよろしいかと・・・ともあれ、今のところ全く問題なく動作しており満足しています。', 'Come da descrizione', 'Ich habe für meinen Laptop diesen Arbeitsspeicher gekauft, Einbau ging Problemlos, hatte allerdings Bedenken weil auf dem Arbeitsspeicher nicht alles Genau drauf stand, wie es bei allen anderen Arbeitsspeichern normalerweise Üblich ist. Einbauen und Hoffen das es Klappt quasi.Beim Hochfahren kann der Bios sich Melden und bestätigen das neuer Arbeitsspeicher entdeckt wurde. Das kann bedenkenlos bestätigt werden. Bin im nachhinein also sehr Zufrieden mit dem Kauf, gerne wieder.', 'Super', 'Es ist das, wonach ich gesucht habe', 'Ottima qualità']"
‎B0BLTG7TN6,Crucial RAM 64GB Kit (2x32GB) DDR5 5600MHz (or 5200MHz or 4800MHz) Laptop Memory CT2K32G56C46S5,RAM,S$249.27,https://www.amazon.sg/Crucial-5600MHz-5200MHz-4800MHz-CT2K32G56C46S5/dp/B0BLTG7TN6/ref=sr_1_118?qid=1695792141&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-118,https://www.amazon.sg/Crucial-5600MHz-5200MHz-4800MHz-CT2K32G56C46S5/product-reviews/B0BLTG7TN6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.8,"[""My laptop originally arrived with only 16GB DDR5 RAM, and Windows 11 required just over half that for itself.  I needed a lot more for flight simulation, truck simulation, and VR games (not to mention productive tasks, lol).  Laptop BIOS adjusted the memory itself, no need to remember what that special key is to do it manually.  Everything from booting up to running apps is a lot faster, and I don't have to worry about apps crashing because they maxed out the memory.  It's perfect for my mid-level gaming laptop!  Easy for me to install, though I do have a lot of experience upgrading and repairing computers and laptops.  Lots of YouTube videos to teach how to install in just about any laptop it is designed for, and computer tools are fairly inexpensive now.  If you are up for upgrading yourself (or have a teen at home, lol), this is definitely worth every penny."", ""I have the Acer Predator 240Hz 16 inch, 4080, intel i9 -13900HX. It came stock with 16GB of 5600 RAM. I like to game and I also run a lot of virtual machines (but not while I'm gaming). The RAM I bought to upgrade was 64GB @5600. When I installed it, it only ran at 4800. This wasn't Crucial's fault. Acer limits advance settings in the BIOS so you can't change the clock speed. I though, ok no biggie, a few less FPS won't kill my game play, but then my games kept crashing (not the laptop itself). They crashed every 15 - 20 mins and I did tested multiple games. I removed the new RAM and put stock RAM back in and had no issues. I would have kept the RAM if it had not crashed my games constantly.Lesson's learned: Make sure the laptop manufacture can support the ability to change the clock speeds in the BIOS. Acer unfortunately doesn't support this feature."", ""Honestly i didn't notice much improvement in speed compared to 4800 MT/s i previously had"", 'Installed these SODIMM modules in a Minisforum UM790 Pro mini PC, which supports DDR5-5600 RAM. They work great! :D', 'bought a bare bones pa and this memory is awesome', 'Works perfect... Quick...', 'Turned my Razer 18 into a 64gig beast- also added a fast 4tB Nvme drive .', 'Either stick works if installed individually in my Asus 7945hx laptop, but both sticks would cause occasional BSOD if installed together. Both Memtest86 and Memtest86+ show >10000 errors.Returned both sticks, and now have to find another compatible pair.', ""j'ai mon pc acer predator avec un i9 13 gen qui prend la mémoire a 5600mhz, et la je regarde les crusial sont reconnue en 4800mhz ...... se sont les barrette le souci"", 'As others have stated, the ram isn’t 5600 it shows up as 5200. It also is unstable as can be, constant windows crashes and blue screens. Finally ram memtest86 to make sure it wasn’t an OS issue and sure enough, the test aborted after just 30 minutes or so with over 10,000 memory errors.Save your trouble and your money, don’t bother purchasing.For reference I’m running an intel i7-13850HX in a Dell Precision 7680 laptop.Will be finding replacement memory elsewhere.']"
‎B0BLTFW9NY,"Crucial DDR5-5200 UDIMM CL42 16GBIT RAM, 32GB (2 x 16GB)",RAM,S$118.80,https://www.amazon.sg/Crucial-DDR5-5200-UDIMM-CL42-16GBIT/dp/B0BLTFW9NY/ref=sr_1_119?qid=1695792141&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-119,https://www.amazon.sg/Crucial-DDR5-5200-UDIMM-CL42-16GBIT/product-reviews/B0BLTFW9NY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.8,"['メーカーのリストにはないメモリでしたが、ASrock B650 Pro RS(BIOS1.24)で動作しました。ただ、以下のメモリ設定だとパソコンが落ちたり、ブルースクリーンがでました。・マザボ制御のAUTO(△)たまにPCが落ちました。・メモリ設定のデフォルト5200(△)エラーが1回起きました。現在はEXPO-5200の設定で使用しても不具合は一切ないです。', ""This item has been with me for a very short time.So, here's the thing. I recently decided to upgrade my computer because it was struggling to keep up with my demanding multitasking and gaming needs. After doing some extensive research, I came across Crucial RAM 32GB Kit (2x16GB) DDR5 Memory and boy, am I excited about it! Firstly, the 32GB capacity is a game-changer for me as it allows me to run resource-intensive applications smoothly without any lag. And let's not forget about the fact that this RAM kit utilizes DDR5 technology, which provides faster data transfer rates and improved power efficiency compared to its predecessors. This means quicker load times, snappier response times, and overall better performance of my system. Additionally, Crucial has a solid reputation for delivering reliable and high-quality products. All in all, ordering this Crucial RAM 32GB Kit (2x16GB) DDR5 Memory was a no-brainer choice for me as it promises to drastically enhance my computing experience!I hope you find this review helpful."", 'This one popped up on my recommended list.  I looked at the listing, saw that it won\'t fit my computer and closed it.  Or so I thought.  Must\'ve been dozing off or something.  I\'ve had the itch to build a new system, but mine is pretty up to date for what I use it, (gaming for me is Freecell) and I don\'t have anyone in my circle of acquaintances who wants a new system.  Anyway, I may build what Boeing would call a ""white tail.""  One without a customer just to keep the lines busy.So how can I fairly review this product?  Crucial is Micron\'s finished product line.  Unless you\'re a chip-head like me, that may not mean much, but Micron memory chips are among the best.  I\'ve used their SSDs (including the one in the computer on which I\'m writing this) and RAM and have never had an issue.  I\'m a huge fan.  Several famous brands use Micron chips; when you look on the QVL of most motherboards it will tell you the chip brand and Micron is quite popular.  Looking at these through the package, they look typical first tier quality.  Good solder, good plating on the edge contacts and the chips line up on the boards. Sounds like a low bar, but not really.So to make up for not being able to fairly judge the performance, I thought that I would look up a few popular motherboards\' QVL and report.  AM5 motherboards using the B650 chipset.  For a hobbyist building a mid-grade system, that\'s what I would recommend.  If you want the latest, that is.  Checking popular motherboards from AS Rock, Asus, Gigabyte and MSI, none of them had this set on their list.  What?  Checking the Crucial website, there is a compatibility checker with drop down menus that is a LOT less frustrating than the motherboard manufacturers\' lists.  Every board that I had previously checked that didn\'t have these listed was compatible.  I can\'t officially say that they will work, I can\'t officially say that they won\'t.  But as a guess, probably yes.  Of course, that\'s the problem with a QVL.  If a particular device isn\'t on the list, does it mean that it was tested and didn\'t pass or was it just not tested?  There are about 13 zillion models of RAM sticks and substantially fewer motherboards, so if it\'s on the list for the memory but not the motherboard, most likely the motherboard manufacturer just didn\'t test it.Bottom line?  A Good Product from a Great Brand.  Even though I can\'t test these particular sticks, based on previous experience with Crucial and a visual inspection, I would highly recommend them.', 'Since Micron has thrown out the Ballistix branding (which was the special faster memory Micron has had for a while), Micron\'s consumer DDR5 under Crucial has been these memory sticks, it\'s very generic looking, but at least the PCB is black, so your build wouldn\'t look absolutely horrible.These are what I thought would be the equivalent of ""3200mhz JEDEC DDR4 memory that doesn\'t have any XMP profiles and run at the stock 1.2V"", however these things have XMP and EXPO profiles, which is not something that more generic DDR4 had. This means you can take advantage of improved performance, especially on AMD. Just keep in mind that if you do enable EXPO, you probably should make sure your BIOS is up-to-date otherwise depending on which brand of motherboard you have (especially ASUS), your CPU might explode because of a BIOS voltage flaw, that\'s been corrected by newer BIOS.(I don\'t know if your performance changes if you say, use XMP on AMD and EXPO on Intel, it\'s probably better to stick to EXPO on AMD and XMP on Intel when you select your memory profile in the BIOS)Because it\'s DDR5 it has a lot of telemetry that can be read from in HWInfo, similar to older DDR4 modules, you can actually read the temperature. Now, I assume given the relatively tame performance these don\'t necessarily need extra cooling and therefore doesn\'t have any heatspreaders. I don\'t know how well these can overclock, but if you do, maybe having some extra airflow might help if you\'re doing something crazy. I know when Crucial first launched these, the reason they discontinued Ballistix was because they couldn\'t hit higher performance memory, maybe since it\'s been a while these will actually overclock better?Overall, these are excellent if you\'re doing a SFF build. The standard module height gives you lots of space for either cooler clearance or space for cables. Previously Corsair had their LPX memory, but since Corsair hasn\'t released their LPX memory for DDR5, these are a good option. I\'m using it with a Gigabyte B650i in a Lian Li A4 h2o, and the daughterboard on the motherboard means that the lower height from these memory make cable management for the 24pin just a little bit easier. I think these are also good if you have something like a Noctua NH-D15, these will give enough clearance for that CPU cooler.', ""Micron is top notch and their Crucial Line has always served me well. Sure, 5200 might not be the fastest DDR5 but it's more than enough for any 12th Gen Intel and, frankly, probably better than running faster DRAM from a less reliable bargain brand. In real world terms, this is plenty fast for basically anybody."", 'These ram are great for DDR5 builds as they are very low profile and works with all SFF cases. You must enable XMP to get the full 5200MT/s out of any DDR5 kits to get the advertised speed. They have been very stable while gaming and any tasks. Would recommend for a budget PC build using Ryzen 7000!', ""DDR5 memory has really come down in price this year. This is a nice dual stick of memory set that works well in my system. It's not flashy with RGB, and since I can't see the inside of my PC anyway I'm fine with that. Overall, this is a real bargain and you get genuine Crucial memory for a great price."", ""The Crucial 32GB (2x16GB) DDR5 5200MHz kit with model number CT2K16G52C42U5 is best suited for OEM systems like your Alienware R15s, or your Lenovo Legion T7s etc.  The CAS latency is slowed down here at 42 and it's more compatible with those OEM motherboards than aggressive kits that uses lower timings like 36 and 38.  They will also allow you to enable XMP properly on those systems.For custom builds, it will also work.  For instance, it works with the MSI MPG Z690 Edge Wifi (DDR5 model) but it's not good value.  For the same price or lower, you can get compatible kits with faster speed (5600MHz, 6000MHz), faster timings (C36), cool looking heat spreaders and the cherry on top, RGB bling. You should check against the Qualified Vendor List (QVL) from your motherboard's support page to see what memory kits are supported to maximize your return on investment.  The Crucial kit is a last resort.In summary, if you have an OEM built system that uses DDR5, this memory upgrade kit is your best chance at finding a working one.  Everyone else should look at other options that are not only cheaper but also faster."", ""These sticks of ddr5 ram went into my computer perfectly and work as intended. I don't have any benchmarks other than it plugs in and works, but I would recommend this as a more economical source of ram."", ""This RAM kit from Crucial requires no introduction and they work as expected without issues. I have no problems with 'em running at 5200 MHz as specified; however, they do run a bit hotter/warmer than usual in comparison to others that I have. I've run PRIME95 for quite a few hours without any issues either so that's a good sign. Btw, they are 42-42-42-84-126 for those who are wondering.≡ ValueAll things considered, these are decent RAM modules that work as expected without issues; however, they are also a bit pricey at $205 for 2x16G DDR5 @ 5200Mhz in comparison to some others. These can be as much as 30-45% more expensive than other brands with identical spec so you do have quite a few options and alternatives out there.I built (aka assembled) my first PC back in the latest 80's (with a 20 MB hard disk) and based on my experience so far memory modules usually fail (if they do) VERY early on (days, hours, or even minutes) and seldom weeks or months afterwards so if they pass the stress tests (PRIME95 or any other ones available to you) for 24-48 hours, they are generally good and should outlast any components in a PC that have mechanical movements. My point being, many options exist for these memory modules if you care to try.""]"
‎B0BLTFFBL9,"Crucial DDR5-5600 UDIMM CL46 16GBIT RAM, 32GB",RAM,S$186.62,https://www.amazon.sg/Crucial-DDR5-5600-UDIMM-CL46-16GBIT/dp/B0BLTFFBL9/ref=sr_1_120?qid=1695792141&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-120,No Reviews Available,5.0,No Reviews Available
‎B0BLTDWTM5,"Crucial DDR5-5200 UDIMM CL42 16GBIT RAM, 32GB",RAM,S$110.00,https://www.amazon.sg/Crucial-DDR5-5200-UDIMM-CL42-16GBIT/dp/B0BLTDWTM5/ref=sr_1_121?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-121,https://www.amazon.sg/Crucial-DDR5-5200-UDIMM-CL42-16GBIT/product-reviews/B0BLTDWTM5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0,"['Kurz und knapp, ich bin sehr zu Frieden.']"
‎B0BLTDTD86,"Crucial DDR5-5600 SODIMM CL46 16GBIT RAM, 32GB",RAM,S$265.16,https://www.amazon.sg/Crucial-DDR5-5600-SODIMM-CL46-16GBIT/dp/B0BLTDTD86/ref=sr_1_122?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-122,https://www.amazon.sg/Crucial-DDR5-5600-SODIMM-CL46-16GBIT/product-reviews/B0BLTDTD86/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.9,['W']
‎B0B8RVRCSM,MMOMENT 8GB DDR4 3200MHz UDIMM 1.2V CL22 Computer Desktop Memory Upgrade Module,RAM,S$26.00,https://www.amazon.sg/MMOMENT-3200MHz-Computer-Desktop-Upgrade/dp/B0B8RVRCSM/ref=sr_1_123?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-123,https://www.amazon.sg/MMOMENT-3200MHz-Computer-Desktop-Upgrade/product-reviews/B0B8RVRCSM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0,"['問題なく使用できました', '最近のメモリは多種多用で微妙に形状が異なったり、型式が異なったりと合致するメモリを探すのに苦労します。DDR4メモリは様々な値段で販売されてますが、３千円台で買えるメモリの中では優秀なほうだと思います。ノートパソコンに取り付けましたが、不具合は当然の通りなし。メモリが増えたことでエクセルやパワポ動作がサクサク動くようになりました。メモリ２枚差しでスペック２倍とはいきませんが、1.2倍ぐらいのサクサク感は出ました。同スペックだと２倍ぐらいの価格がするため、コストを考えればよい商品だと感じました。', '2種類のマザーボードで検証しましたが1つは起動せずもう一つは起動して公称値通りのスペックで動作しました。', 'DDR4、クロック数は3200MHz。今はメモリもだいぶ安くなりゲーム用途等では最低でも32GB（16GB×2）辺りが標準となりつつあるので、主にサブ機や事務用PCの予備くらいが主な用途となるでしょうか。ゲーミングメモリ等ではないので特にヒートシンクやライティングがあるわけではないですが、とりあえずサブ機に挿して問題なく動作を確認できております。万一故障等しても保証もありますし、コスパは良いかと思います。', 'B550 windows10環境にて正常に動作しております。CL22 1.2v 3200MhzのDDR4メモリになります。ヒートシンクなしの背が低いタイプになりますのでCPUクーラーなどに干渉等もしないと思いますのでおすすめです。', 'メモリチップに自社製のロゴが入っていて、かなり自信の有る商品と感じました。簡単なベンチマークを行いましたが、定格の性能は出ていました。HWiHFOで覗いてみましたがモジュールメーカーや製造日などの情報は得られませんでした。', '８GBのDDR4デスクトップPC用メモリ。速度計測とかのスキルがないので性能は不明ですが手持ちのパソコンに差し替えて使って，特に問題なさそうです。', '自宅のpcメモリ増設に使用。問題なく認識し他のメモリとの相性も問題なく稼働しております。', 'Asus H470-Proにて使用しています。もともとメモリ２枚（8GBx2)で動作させていましたが、大きな画像ファイルを扱う機会が増えてきたので、このメモリを１枚だけ追加してみました。自分は常に偶数枚のメモリを挿してきたので機数枚のメモリは未知でしたが、まったく問題なく動作しています。16GBと24GBの差がおおきなファイルを同時立ち上げしているとありがたみを感じます。いまのところ動作に不安はありません。耐久性はこれからモニターしていきます。', '自作PCに組み込みました。特に問題なく認識して動作しています。']"
‎B0B5JWHH7X,SB-DR5S-32GX2,RAM,S$176.92,https://www.amazon.sg/SABRENT-SB-DR5S-32GX2/dp/B0B5JWHH7X/ref=sr_1_124?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-124,https://www.amazon.sg/SABRENT-SB-DR5S-32GX2/product-reviews/B0B5JWHH7X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0,"[""I know it's silly to match memory and drives but I have had such good results from Sabrent drives I decided to give the memory a spin. No regrets. The price dropped considerably (>$40) within a month's time though so I recommend giving yourself time to shop.""]"
‎B0B5JPT8DN,SB-DR5S-16GX2,RAM,S$115.83,https://www.amazon.sg/SABRENT-SB-DR5S-16GX2/dp/B0B5JPT8DN/ref=sr_1_125?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-125,No Reviews Available,Information Unavailable,No Reviews Available
‎B0B5HXSN8W,SB-DR5U-32GX2,RAM,S$215.34,https://www.amazon.sg/SABRENT-SB-DR5U-32GX2/dp/B0B5HXSN8W/ref=sr_1_126?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-126,https://www.amazon.sg/SABRENT-SB-DR5U-32GX2/product-reviews/B0B5HXSN8W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.0,"[""Performance wasn't good, returned it...""]"
‎B0B5HX87NP,SB-DR5U-16GX4,RAM,S$858.00,https://www.amazon.sg/SABRENT-SB-DR5U-16GX4/dp/B0B5HX87NP/ref=sr_1_127?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-127,No Reviews,5.0,No Reviews
‎B0B5HSM9W3,SB-DR5U-16GX2,RAM,S$178.21,https://www.amazon.sg/SABRENT-SB-DR5U-16GX2/dp/B0B5HSM9W3/ref=sr_1_128?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-128,No Reviews Available,Information Unavailable,No Reviews Available
‎B0B57Y7KR8,"DDR2 RAM, High Memory Frequency DDR2 4GB 800MHz for for Desktop Computer",RAM,S$13.23,https://www.amazon.sg/Memory-Frequency-800MHz-Desktop-Computer/dp/B0B57Y7KR8/ref=sr_1_129?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-129,No Reviews Available,Information Unavailable,No Reviews Available
‎B0B3L3J2QT,SB-DR5S-32G,RAM,S$113.60,https://www.amazon.sg/SABRENT-SB-DR5S-32G/dp/B0B3L3J2QT/ref=sr_1_130?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-130,https://www.amazon.sg/SABRENT-SB-DR5S-32G/product-reviews/B0B3L3J2QT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0,"['Got for my gaming laptop and it meets expectations, I would definitely recommend buying!']"
‎B0B3KV9H3Y,"SABRENT Rocket DDR5 16GB SO-DIMM 4800MHz Memory Module for Laptop, Ultrabook, and Mini-PC (SB-DR5S-16G)",RAM,S$113.60,https://www.amazon.sg/SABRENT-SO-DIMM-4800MHz-Ultrabook-SB-DR5S-16G/dp/B0B3KV9H3Y/ref=sr_1_131?qid=1695792144&refinements=p_n_prime_domestic%3A7993547051&s=electronics&sr=1-131,No Reviews Available,5.0,No Reviews Available
